CIRCULATION_MARKET_VALUE<140>,SERIAL,CHG,PEAK_PRICE<140>,IFSTSTOCK{2025-11-05},TRADING_VOLUMES,VOLUME,MARKET_SHORT_NAME,SECURITY_CODE,TRADEMARKET,BOTTOM_PRICE<140>,QRR,PE_DYNAMIC,PB,NEWEST_PRICE,PETTMDEDUCTED{2025-11-05},SECURITY_SHORT_NAME,IF_DELISTING,TURNOVER_RATE,MARKET_NUM,IN_OPTIONAL,PCHG,TOAL_MARKET_VALUE<140>
788.02亿,134,0.83,2.44,否,7.89亿,3.26亿,SH,601868,上交所主板,2.39,1.06,24.07,0.92,2.43,16.07|2025-11-05,中国能建,否,1.01,1,False,0.02,1013.10亿
4509.46亿,135,-0.84,117.00,否,19.16亿,1646.30万,SZ,000858,深交所主板,116.00,0.65,15.72,3.16,116.18,15.88|2025-11-05,五 粮 液,否,0.42,0,False,-0.98,4509.65亿
812.87亿,136,1.48,39.46,否,19.83亿,5137.50万,SH,600362,上交所主板,37.07,0.63,16.89,1.66,39.17,15.68|2025-11-05,江西铜业,否,2.48,1,False,0.57,1356.35亿
3538.51亿,137,-0.07,29.17,否,27.35亿,9405.59万,SH,600030,上交所主板,28.92,0.48,13.95,1.54,29.06,15.48|2025-11-05,中信证券,否,0.77,1,False,-0.02,4306.85亿
1942.17亿,138,-0.70,134.68,否,8.19亿,616.43万,SZ,000568,深交所主板,131.46,0.62,13.56,3.92,132.17,15.47|2025-11-05,泸州老窖,否,0.42,0,False,-0.93,1945.48亿
635.88亿,139,4.12,29.88,否,19.48亿,6695.38万,SH,601877,上交所主板,27.77,2.00,11.41,1.45,29.59,15.42|2025-11-05,正泰电器,否,3.12,1,False,1.17,635.88亿
528.50亿,140,0.29,13.96,否,1.48亿,1064.25万,SH,600377,上交所主板,13.70,1.23,13.69,1.74,13.90,15.34|2025-11-05,宁沪高速,否,0.28,1,False,0.04,700.25亿
612.50亿,141,0.20,20.09,否,2.39亿,1205.05万,SH,600803,上交所主板,19.50,0.69,13.50,2.60,19.91,15.24|2025-11-05,新奥股份,否,0.39,1,False,0.04,616.63亿
708.05亿,142,-0.48,10.47,否,1.29亿,1240.07万,SZ,001965,深交所主板,10.33,0.78,13.24,1.06,10.42,15.16|2025-11-05,招商公路,否,0.18,0,False,-0.05,708.05亿
961.34亿,143,-0.55,5.45,否,4.74亿,8795.58万,SH,600795,上交所主板,5.31,0.60,10.64,1.57,5.39,14.94|2025-11-05,国电电力,否,0.49,1,False,-0.03,961.34亿
566.43亿,144,-0.90,16.68,否,1.84亿,1111.32万,SH,600233,上交所主板,16.46,0.53,14.77,1.70,16.55,14.92|2025-11-05,圆通速递,否,0.32,1,False,-0.15,566.43亿
2326.80亿,145,1.91,24.39,否,10.82亿,4519.50万,SH,601225,上交所主板,23.33,1.26,13.73,2.46,24.00,14.76|2025-11-05,陕西煤业,否,0.47,1,False,0.45,2326.80亿
1228.19亿,146,-0.18,5.48,否,3.21亿,5876.11万,SZ,000166,深交所主板,5.42,0.53,12.77,1.23,5.45,14.71|2025-11-05,申万宏源,否,0.26,0,False,-0.01,1364.68亿
677.45亿,147,0.60,8.57,否,8.24亿,9871.86万,SH,601872,上交所主板,8.14,0.70,15.40,1.66,8.39,14.64|2025-11-05,招商轮船,否,1.22,1,False,0.05,677.45亿
921.93亿,148,0.17,23.10,否,3.65亿,1588.46万,SH,600585,上交所主板,22.80,0.73,14.53,0.64,23.05,14.50|2025-11-05,海螺水泥,否,0.40,1,False,0.04,1221.49亿
666.80亿,149,-1.46,8.15,否,8.24亿,1.02亿,SH,601901,上交所主板,8.05,0.83,13.16,1.32,8.10,14.36|2025-11-05,方正证券,否,1.24,1,False,-0.12,666.80亿
519.52亿,150,0.89,15.88,否,4.28亿,2718.71万,SH,601058,上交所主板,15.43,0.71,13.57,2.47,15.80,14.09|2025-11-05,赛轮轮胎,否,0.83,1,False,0.14,519.52亿
761.62亿,151,1.34,15.19,否,2.89亿,1924.84万,SZ,000708,深交所主板,14.61,0.99,13.19,1.83,15.09,13.79|2025-11-05,中信特钢,否,0.38,0,False,0.20,761.62亿
5264.03亿,152,1.04,76.39,否,20.16亿,2661.51万,SZ,000333,深交所主板,74.30,0.71,11.55,2.65,75.94,13.73|2025-11-05,美的集团,否,0.38,0,False,0.78,5835.56亿
543.92亿,153,-1.13,13.20,否,7.73亿,5996.30万,SZ,002532,深交所主板,12.59,0.83,13.76,2.11,13.17,13.47|2025-11-05,天山铝业,否,1.45,0,False,-0.15,612.65亿
1250.21亿,154,-0.80,17.38,否,5.33亿,3082.91万,SH,601881,上交所主板,17.25,0.73,12.90,1.61,17.26,13.46|2025-11-05,中国银河,否,0.43,1,False,-0.14,1887.28亿
817.07亿,155,3.93,16.46,否,34.72亿,2.16亿,SZ,000338,深交所主板,15.48,1.37,12.07,1.52,16.39,13.23|2025-11-05,潍柴动力,否,4.32,0,False,0.62,1428.16亿
563.00亿,156,-1.18,25.30,否,10.70亿,4313.50万,SZ,000933,深交所主板,24.11,0.68,12.11,2.35,25.05,13.16|2025-11-05,神火股份,否,1.92,0,False,-0.30,563.38亿
1311.88亿,157,-0.04,22.34,否,8.52亿,3837.86万,SZ,000776,深交所主板,21.97,0.43,11.59,1.33,22.22,12.86|2025-11-05,广发证券,否,0.65,0,False,-0.01,1690.02亿
668.20亿,158,2.58,9.95,否,3.01亿,3067.96万,SH,600039,上交所主板,9.64,0.70,12.24,1.74,9.95,12.61|2025-11-05,四川路桥,否,0.46,1,False,0.25,865.21亿
1669.95亿,159,0.19,26.87,否,7.93亿,2970.89万,SH,600690,上交所主板,26.27,0.57,10.81,2.12,26.70,12.52|2025-11-05,海尔智家,否,0.47,1,False,0.05,2504.58亿
1553.42亿,160,-0.79,21.40,否,11.55亿,5431.80万,SH,601688,上交所主板,21.16,0.45,11.30,1.12,21.26,12.50|2025-11-05,华泰证券,否,0.74,1,False,-0.17,1919.11亿
1280.30亿,161,-0.40,17.31,否,5.40亿,3126.66万,SH,600999,上交所主板,17.17,0.52,12.68,1.28,17.25,12.41|2025-11-05,招商证券,否,0.42,1,False,-0.07,1500.15亿
1341.27亿,162,-0.44,18.41,否,7.07亿,3875.70万,SH,600989,上交所主板,18.00,0.71,11.24,2.92,18.29,12.37|2025-11-05,宝丰能源,否,0.53,1,False,-0.08,1341.27亿
1299.45亿,163,0.20,9.90,否,27.71亿,2.87亿,SH,601600,上交所主板,9.46,0.64,11.68,2.31,9.87,12.11|2025-11-05,中国铝业,否,2.18,1,False,0.02,1693.26亿
569.58亿,164,-1.40,25.53,否,3.80亿,1501.34万,SZ,002128,深交所主板,24.81,0.88,10.37,1.53,25.41,11.76|2025-11-05,电投能源,否,0.67,0,False,-0.36,569.58亿
1883.58亿,165,-0.14,49.88,否,11.93亿,2413.78万,SZ,002714,深交所主板,48.77,0.65,13.70,3.56,49.43,11.74|2025-11-05,牧原股份,否,0.63,0,False,-0.07,2700.25亿
1356.33亿,166,3.28,15.03,否,7.89亿,5363.67万,SH,601898,上交所主板,14.18,1.23,11.80,1.25,14.82,11.51|2025-11-05,中煤能源,否,0.59,1,False,0.47,1964.93亿
1320.75亿,167,-0.43,13.87,否,3.92亿,2845.12万,SZ,002736,深交所主板,13.68,0.50,11.55,1.45,13.74,11.30|2025-11-05,国信证券,否,0.30,0,False,-0.06,1407.22亿
830.92亿,168,-1.24,28.01,否,7.67亿,2751.01万,SH,600938,上交所主板,27.75,0.66,9.71,1.68,27.79,11.15|2025-11-05,中国海油,否,0.92,1,False,-0.35,1.32万亿
628.65亿,169,-0.80,20.06,否,2.46亿,1234.03万,SH,600741,上交所主板,19.79,0.66,10.06,0.97,19.94,10.61|2025-11-05,华域汽车,否,0.39,1,False,-0.16,628.65亿
1.54万亿,170,-0.42,9.57,否,9.72亿,1.02亿,SH,601857,上交所主板,9.42,0.70,10.36,1.12,9.53,10.59|2025-11-05,中国石油,否,0.06,1,False,-0.04,1.74万亿
709.32亿,171,0.76,5.31,否,3.69亿,7009.50万,SH,600023,上交所主板,5.20,0.79,8.54,0.94,5.29,10.31|2025-11-05,浙能电力,否,0.52,1,False,0.04,709.32亿
536.55亿,172,0.00,4.66,否,11.98亿,2.61亿,SH,600219,上交所主板,4.52,0.46,10.67,1.03,4.62,10.22|2025-11-05,南山铝业,否,2.24,1,False,0.00,536.55亿
728.85亿,173,-0.99,24.16,否,4.14亿,1728.35万,SZ,002001,深交所主板,23.80,0.55,10.40,2.29,24.00,10.13|2025-11-05,新 和 成,否,0.57,0,False,-0.24,737.62亿
742.46亿,174,1.25,5.69,否,9.45亿,1.67亿,SH,601669,上交所主板,5.56,0.97,9.82,0.68,5.68,10.08|2025-11-05,中国电建,否,1.28,1,False,0.07,978.45亿
2.61万亿,175,0.37,8.23,否,28.20亿,3.45亿,SH,601288,上交所主板,8.07,0.96,9.72,1.05,8.18,9.92|2025-11-05,农业银行,否,0.11,1,False,0.03,2.86万亿
1300.02亿,176,0.18,5.62,否,1.63亿,2910.93万,SH,600018,上交所主板,5.55,0.73,8.67,0.93,5.60,9.87|2025-11-05,上港集团,否,0.13,1,False,0.01,1303.76亿
537.96亿,177,0.72,29.76,否,15.59亿,5372.36万,SH,600096,上交所主板,28.17,1.16,8.53,2.22,29.51,9.84|2025-11-05,云天化,否,2.95,1,False,0.21,537.96亿
584.42亿,178,-0.17,17.44,否,4.91亿,2839.06万,SZ,002648,深交所主板,17.17,0.62,11.68,1.83,17.36,9.44|2025-11-05,卫星化学,否,0.84,0,False,-0.03,584.80亿
897.41亿,179,0.37,8.21,否,4.32亿,5316.18万,SH,600011,上交所主板,8.00,0.47,6.47,1.92,8.16,8.82|2025-11-05,华能国际,否,0.48,1,False,0.03,1280.96亿
3966.93亿,180,-0.17,5.97,否,9.10亿,1.54亿,SH,601658,上交所主板,5.88,0.80,6.95,0.70,5.91,8.18|2025-11-05,邮储银行,否,0.23,1,False,-0.01,7097.62亿
3950.07亿,181,2.07,11.96,否,19.16亿,1.62亿,SH,600000,上交所主板,11.58,1.18,7.63,0.54,11.86,8.04|2025-11-05,浦发银行,否,0.49,1,False,0.24,3950.07亿
2.19万亿,182,0.12,8.21,否,32.17亿,3.94亿,SH,601398,上交所主板,8.09,1.10,8.06,0.76,8.14,7.93|2025-11-05,工商银行,否,0.15,1,False,0.01,2.90万亿
1028.26亿,183,0.11,8.76,否,1.70亿,1946.89万,SH,601800,上交所主板,8.68,0.65,7.81,0.48,8.73,7.90|2025-11-05,中国交建,否,0.17,1,False,0.01,1421.12亿
1.20万亿,184,-0.70,5.75,否,14.18亿,2.49亿,SH,601988,上交所主板,5.66,0.58,7.74,0.69,5.69,7.67|2025-11-05,中国银行,否,0.12,1,False,-0.04,1.83万亿
2190.62亿,185,0.03,39.88,否,11.16亿,2810.70万,SZ,000651,深交所主板,39.45,0.53,7.78,1.54,39.72,7.54|2025-11-05,格力电器,否,0.51,0,False,0.01,2224.88亿
909.48亿,186,-0.73,9.60,否,8.14亿,8542.66万,SH,601939,上交所主板,9.46,0.66,7.23,0.72,9.48,7.37|2025-11-05,建设银行,否,0.89,1,False,-0.07,2.48万亿
8829.19亿,187,-0.49,43.47,否,31.42亿,7317.14万,SH,600036,上交所主板,42.75,0.73,7.12,0.99,42.80,7.26|2025-11-05,招商银行,否,0.35,1,False,-0.21,1.08万亿
6216.95亿,188,-1.05,58.84,否,23.49亿,4021.58万,SH,601318,上交所主板,57.92,0.61,5.96,1.07,58.32,7.16|2025-11-05,中国平安,否,0.38,1,False,-0.62,1.06万亿
8966.61亿,189,-0.85,43.39,否,4.63亿,1075.93万,SH,601628,上交所主板,42.60,0.56,5.44,1.94,43.06,7.14|2025-11-05,中国人寿,否,0.05,1,False,-0.37,1.22万亿
2988.91亿,190,-0.59,8.48,否,3.76亿,4465.17万,SH,601319,上交所主板,8.35,0.62,5.96,1.19,8.42,6.97|2025-11-05,中国人保,否,0.13,1,False,-0.05,3723.66亿
830.58亿,191,1.26,8.93,否,2.53亿,2855.49万,SH,601825,上交所主板,8.73,1.45,6.06,0.68,8.86,6.94|2025-11-05,沪农商行,否,0.30,1,False,0.11,854.50亿
1913.72亿,192,-0.68,7.42,否,12.68亿,1.72亿,SH,601328,上交所主板,7.34,0.75,6.95,0.57,7.34,6.89|2025-11-05,交通银行,否,0.66,1,False,-0.05,6485.90亿
627.52亿,193,-0.70,7.20,否,2.47亿,3453.22万,SH,601077,上交所主板,7.10,0.55,5.66,0.61,7.10,6.80|2025-11-05,渝农商行,否,0.39,1,False,-0.05,806.35亿
1150.69亿,194,0.00,5.64,否,4.09亿,7289.04万,SH,601390,上交所主板,5.57,0.62,5.96,0.44,5.62,6.78|2025-11-05,中国中铁,否,0.36,1,False,0.00,1390.44亿
1440.36亿,195,0.60,11.78,否,6.48亿,5551.16万,SH,601009,上交所主板,11.59,0.83,6.00,0.79,11.65,6.76|2025-11-05,南京银行,否,0.45,1,False,0.07,1440.36亿
2397.13亿,196,-1.16,35.30,否,9.46亿,2696.90万,SH,601601,上交所主板,34.96,0.50,5.53,1.19,35.02,6.64|2025-11-05,中国太保,否,0.39,1,False,-0.41,3369.04亿
1919.91亿,197,0.83,29.34,否,8.94亿,3068.20万,SZ,002142,深交所主板,28.60,0.76,6.42,0.88,29.09,6.62|2025-11-05,宁波银行,否,0.46,0,False,0.24,1920.98亿
3301.80亿,198,-0.25,8.15,否,5.21亿,6446.98万,SH,601998,上交所主板,8.01,0.83,6.33,0.63,8.10,6.49|2025-11-05,中信银行,否,0.16,1,False,-0.02,4507.26亿
1161.29亿,199,0.13,16.09,否,6.11亿,3813.24万,SH,600926,上交所主板,15.91,0.68,5.48,0.87,16.02,6.17|2025-11-05,杭州银行,否,0.53,1,False,0.02,1161.29亿
1894.01亿,200,-0.07,15.09,否,9.26亿,6174.67万,SH,601919,上交所主板,14.86,0.70,6.45,1.00,15.02,6.13|2025-11-05,中远海控,否,0.49,1,False,-0.01,2326.56亿
2040.67亿,201,0.09,11.26,否,16.36亿,1.46亿,SH,600919,上交所主板,11.07,0.92,5.00,0.80,11.12,6.00|2025-11-05,江苏银行,否,0.80,1,False,0.01,2040.67亿
659.26亿,202,-0.33,3.08,否,4.26亿,1.39亿,SH,601916,上交所主板,3.05,0.89,5.40,0.47,3.06,5.91|2025-11-05,浙商银行,否,0.65,1,False,-0.01,840.42亿
1426.58亿,203,0.50,10.10,否,8.45亿,8419.71万,SH,601229,上交所主板,9.96,1.05,5.92,0.59,10.04,5.87|2025-11-05,上海银行,否,0.59,1,False,0.05,1426.58亿
4490.76亿,204,0.38,21.45,否,23.31亿,1.09亿,SH,601166,上交所主板,21.11,1.02,5.34,0.58,21.22,5.83|2025-11-05,兴业银行,否,0.52,1,False,0.08,4490.76亿
1429.12亿,205,-0.49,4.07,否,13.30亿,3.29亿,SH,600016,上交所主板,4.02,0.67,4.64,0.31,4.03,5.76|2025-11-05,民生银行,否,0.93,1,False,-0.02,1764.43亿
2239.57亿,206,-0.37,5.44,否,10.37亿,1.91亿,SH,601668,上交所主板,5.38,0.56,4.40,0.46,5.42,5.63|2025-11-05,中国建筑,否,0.46,1,False,-0.02,2239.57亿
1382.02亿,207,-0.72,66.52,否,7.80亿,1177.98万,SH,601336,上交所主板,65.72,0.49,4.72,2.06,66.27,5.53|2025-11-05,新华保险,否,0.56,1,False,-0.48,2067.32亿
721.82亿,208,0.35,17.23,否,8.68亿,5079.79万,SH,601838,上交所主板,17.00,0.78,5.71,0.85,17.06,5.43|2025-11-05,成都银行,否,1.20,1,False,0.06,723.08亿
915.66亿,209,-0.13,7.98,否,2.61亿,3289.13万,SH,601186,上交所主板,7.91,0.72,5.47,0.40,7.96,5.29|2025-11-05,中国铁建,否,0.29,1,False,-0.01,1080.93亿
2235.53亿,210,-0.60,11.60,否,9.18亿,7949.26万,SZ,000001,深交所主板,11.50,0.74,4.37,0.50,11.52,5.16|2025-11-05,平安银行,否,0.41,0,False,-0.07,2235.56亿
1601.04亿,211,-0.29,3.47,否,9.03亿,2.61亿,SH,601818,上交所主板,3.43,0.67,4.13,0.41,3.45,4.99|2025-11-05,光大银行,否,0.56,1,False,-0.01,2038.45亿
1207.26亿,212,-0.70,5.77,否,12.58亿,2.20亿,SH,601169,上交所主板,5.69,1.01,4.30,0.43,5.71,4.66|2025-11-05,北京银行,否,1.04,1,False,-0.04,1207.26亿
1070.95亿,213,-0.43,7.01,否,4.45亿,6386.85万,SH,600015,上交所主板,6.92,0.84,4.62,0.36,6.96,4.10|2025-11-05,华夏银行,否,0.42,1,False,-0.03,1107.68亿
