SERIAL,PER_NAV,CHG,TRADING_VOLUMES,PREMIUM,QJFE_DAY{2025-12-29},SECURITY_CODE,ETF_TYPE,NEWEST_PRICE,SECURITY_SHORT_NAME,MARKET_NUM,IN_OPTIONAL,PCHG,NEW_SHARE,FUND_CHG_NEW,T0,NEW_SCALE
91,4.5744,0.24,11.14亿,-0.003,-1.35亿,510310,宽基指数,4.571,沪深300ETF易方达,1,False,0.011,660.18亿,0.26|2025-12-30,T+1,3012.15亿|2025-12-29
92,4.7755,0.21,22.76亿,-0.003,-2.91亿,510300,宽基指数,4.773,沪深300ETF,1,False,0.010,890.22亿,0.26|2025-12-30,T+1,4240.30亿|2025-12-29
93,0.9920,0.10,1.99亿,0.000,-6900.00万,510210,宽基指数,0.992,上证指数ETF,1,False,0.001,59.09亿,0.00|2025-12-30,T+1,58.62亿|2025-12-29
94,4.0948,0.00,4426.18万,-0.002,-650.00万,510180,宽基指数,4.093,上证180ETF,1,False,0.000,57.03亿,0.13|2025-12-30,T+1,233.21亿|2025-12-29
95,3.0320,-0.07,5.66亿,-0.003,-3600.00万,510100,宽基指数,3.029,上证50ETF易方达,1,False,-0.002,16.66亿,0.06|2025-12-30,T+1,50.47亿|2025-12-29
96,3.1084,-0.03,16.29亿,0.000,-1.85亿,510050,宽基指数,3.108,上证50ETF,1,False,-0.001,574.67亿,-0.36|2025-12-29,T+1,1786.29亿|2025-12-29
97,1.6743,0.42,2.22亿,0.010,5000.00万,159977,宽基指数,1.684,创业板ETF天弘,0,False,0.007,51.22亿,-0.66|2025-12-29,T+1,85.76亿|2025-12-29
98,1.9651,0.61,2.53亿,-0.001,-1.11亿,159952,宽基指数,1.964,创业板ETF广发,0,False,0.012,71.65亿,0.63|2025-12-30,T+1,139.92亿|2025-12-29
99,1.5442,0.78,16.38亿,0.000,1.72亿,159949,宽基指数,1.544,创业板50ETF,0,False,0.012,192.00亿,0.77|2025-12-30,T+1,294.22亿|2025-12-29
100,3.5781,0.73,6468.60万,0.002,1000.00万,159948,宽基指数,3.580,创业板ETF南方,0,False,0.026,14.07亿,0.63|2025-12-30,T+1,50.02亿|2025-12-29
101,2.9925,0.47,2.57亿,0.001,-3700.00万,159922,宽基指数,2.993,中证500ETF,0,False,0.014,52.81亿,0.39|2025-12-30,T+1,157.42亿|2025-12-29
102,4.8391,0.35,12.23亿,0.016,-5580.00万,159919,宽基指数,4.855,沪深300ETF,0,False,0.017,406.39亿,-0.39|2025-12-29,T+1,1966.55亿|2025-12-29
103,3.2274,0.75,38.00亿,0.002,-2.91亿,159915,宽基指数,3.229,创业板ETF,0,False,0.024,314.54亿,0.63|2025-12-30,T+1,1008.78亿|2025-12-29
104,3.4880,0.43,2.58亿,-0.003,-560.00万,159901,宽基指数,3.485,深证100ETF,0,False,0.015,20.54亿,0.50|2025-12-30,T+1,71.28亿|2025-12-29
105,3.1317,0.26,12.27亿,0.003,9000.00万,159845,宽基指数,3.135,中证1000ETF,0,False,0.008,160.34亿,-0.16|2025-12-29,T+1,502.15亿|2025-12-29
106,0.9418,1.07,1.58亿,-0.001,260.00万,159783,宽基指数,0.941,科创创业50ETF,0,False,0.010,54.05亿,1.06|2025-12-30,T+1,50.37亿|2025-12-29
107,0.9364,1.19,3.81亿,0.001,-7500.00万,159781,宽基指数,0.937,科创创业ETF,0,False,0.011,129.41亿,1.07|2025-12-30,T+1,119.90亿|2025-12-29
108,1.4977,0.67,2.14亿,0.000,-2700.00万,159682,宽基指数,1.498,创业50ETF,0,False,0.010,34.66亿,-0.82|2025-12-29,T+1,51.52亿|2025-12-29
109,3.1194,0.16,6380.82万,0.002,-600.00万,159629,宽基指数,3.121,1000ETF,0,False,0.005,42.81亿,0.05|2025-12-30,T+1,133.49亿|2025-12-29
110,1.3489,0.37,1.22亿,0.000,-1350.00万,159593,宽基指数,1.349,中证A50指数ETF,0,False,0.005,41.65亿,0.24|2025-12-30,T+1,56.04亿|2025-12-29
111,1.2143,0.16,69.69亿,0.002,-6.42亿,159361,宽基指数,1.216,A500ETF易方达,0,False,0.002,277.61亿,-0.48|2025-12-29,T+1,337.10亿|2025-12-29
112,1.2092,0.25,2.41亿,-0.001,-1.89亿,159353,宽基指数,1.208,中证A500ETF景顺,0,False,0.003,42.56亿,-0.47|2025-12-29,T+1,51.30亿|2025-12-29
113,1.2446,0.24,94.34亿,-0.001,-4.89亿,159352,宽基指数,1.244,A500ETF南方,0,False,0.003,374.73亿,0.32|2025-12-30,T+1,464.89亿|2025-12-29
114,1.2031,0.25,13.20亿,0.004,-1.68亿,159351,宽基指数,1.207,A500ETF嘉实,0,False,0.003,86.09亿,-0.48|2025-12-29,T+1,103.58亿|2025-12-29
115,1.1977,0.25,84.96亿,0.000,-5.55亿,159338,宽基指数,1.198,中证A500ETF,0,False,0.003,313.61亿,0.31|2025-12-30,T+1,374.45亿|2025-12-29
116,1.0066,0.70,1.41亿,-0.004,7000.00万,520990,外盘ETF,1.003,港股央企红利50ETF,1,False,0.007,56.81亿,-0.37|2025-12-29,T+0,56.71亿|2025-12-29
117,0.8509,1.39,2.70亿,0.024,2.00亿,520920,外盘ETF,0.875,恒生科技ETF天弘,1,False,0.012,122.19亿,-0.29|2025-12-29,T+0,103.97亿|2025-12-29
118,0.7182,0.70,4.52亿,-0.003,-1.62亿,513980,外盘ETF,0.722,港股科技50ETF,1,False,0.005,314.80亿,-0.43|2025-12-29,T+0,226.09亿|2025-12-29
119,1.6168,0.12,2.51亿,-0.007,1850.00万,513920,外盘ETF,1.610,港股通央企红利ETF,1,False,0.002,38.77亿,-0.02|2025-12-30,T+0,62.70亿|2025-12-29
120,1.5960,0.13,2.27亿,-0.001,0.00,513910,外盘ETF,1.595,港股央企红利ETF,1,False,0.002,31.34亿,0.02|2025-12-30,T+0,50.01亿|2025-12-29
121,0.5218,0.38,6.30亿,0.002,6800.00万,513770,外盘ETF,0.524,港股互联网ETF,1,False,0.002,235.21亿,-0.89|2025-12-29,T+0,122.73亿|2025-12-29
122,1.7353,-0.92,11.82亿,-0.012,4.42亿,513750,外盘ETF,1.723,港股通非银ETF,1,False,-0.016,157.54亿,-0.66|2025-12-29,T+0,273.38亿|2025-12-29
123,1.0877,0.65,2.28亿,-0.006,-7500.00万,513690,外盘ETF,1.082,港股红利ETF博时,1,False,0.007,51.52亿,0.20|2025-12-30,T+0,55.93亿|2025-12-29
124,1.6201,0.62,4.34亿,0.000,-100.00万,513630,外盘ETF,1.620,XD港股红利指数ETF,1,False,0.010,103.25亿,-0.74|2025-12-29,T+0,167.28亿|2025-12-29
125,0.7361,1.24,1.16亿,0.001,1000.00万,513580,外盘ETF,0.737,恒生科技ETF指数,1,False,0.009,71.28亿,1.70|2025-12-30,T+0,51.59亿|2025-12-29
126,2.2964,-0.33,2.60亿,0.133,0.00,513500,外盘ETF,2.439,标普500ETF,1,False,-0.008,98.11亿,-0.39|2025-12-29,T+0,225.29亿|2025-12-29
127,0.6616,1.05,4.31亿,0.010,6300.00万,513380,外盘ETF,0.672,恒生科技ETF广发,1,False,0.007,177.79亿,-0.33|2025-12-29,T+0,117.62亿|2025-12-29
128,0.5231,1.36,22.37亿,-0.001,2000.00万,513330,外盘ETF,0.522,恒生互联网ETF,1,False,0.007,668.53亿,1.73|2025-12-30,T+0,343.76亿|2025-12-29
129,2.2323,0.00,2.60亿,0.082,75.00万,513300,外盘ETF,2.325,纳斯达克ETF,1,False,0.000,51.07亿,-0.48|2025-12-29,T+0,114.00亿|2025-12-29
130,1.4207,1.36,3.98亿,-0.005,0.00,513260,外盘ETF,1.416,恒生科技ETF基金,1,False,0.019,51.15亿,1.70|2025-12-30,T+0,71.45亿|2025-12-29
131,0.7318,1.09,37.27亿,0.010,1.04亿,513180,外盘ETF,0.742,恒生科技指数ETF,1,False,0.008,666.00亿,-0.31|2025-12-29,T+0,487.38亿|2025-12-29
132,1.2058,1.68,4.09亿,0.002,0.00,513160,外盘ETF,1.208,港股科技30ETF,1,False,0.020,48.78亿,1.57|2025-12-30,T+0,57.91亿|2025-12-29
133,0.7184,1.11,32.38亿,0.009,-2.90亿,513130,外盘ETF,0.727,恒生科技ETF,1,False,0.008,591.57亿,-0.18|2025-12-29,T+0,424.99亿|2025-12-29
134,1.2257,-1.55,29.59亿,-0.016,1100.00万,513120,外盘ETF,1.210,港股创新药ETF,1,False,-0.019,193.80亿,-1.70|2025-12-29,T+0,237.54亿|2025-12-29
135,1.7938,-0.10,4.01亿,0.111,0.00,513100,外盘ETF,1.914,纳指ETF,1,False,-0.002,94.66亿,-0.51|2025-12-29,T+0,169.80亿|2025-12-29
136,2.0681,-0.92,68.10亿,-0.018,-2.12亿,513090,外盘ETF,2.050,香港证券ETF,1,False,-0.019,148.18亿,-0.92|2025-12-29,T+0,306.46亿|2025-12-29
137,0.5962,-1.33,5.63亿,-0.004,-7250.00万,513060,外盘ETF,0.592,恒生医疗ETF,1,False,-0.008,107.08亿,-0.57|2025-12-30,T+0,64.20亿|2025-12-29
138,1.4737,0.82,14.58亿,-0.006,0.00,513050,外盘ETF,1.483,中概互联网ETF,1,False,0.012,270.31亿,-1.01|2025-12-29,T+0,398.36亿|2025-12-29
139,1.3987,0.79,6.30亿,0.000,0.00,513040,外盘ETF,1.399,港股通互联网ETF,1,False,0.011,56.21亿,0.75|2025-12-30,T+0,78.03亿|2025-12-29
140,0.7484,1.20,6.61亿,0.012,1.24亿,513010,外盘ETF,0.760,恒生科技ETF易方达,1,False,0.009,352.45亿,-0.33|2025-12-29,T+0,263.78亿|2025-12-29
141,1.1469,0.79,1.42亿,0.007,700.00万,510900,外盘ETF,1.154,恒生中国企业ETF,1,False,0.009,68.58亿,-0.26|2025-12-29,T+0,78.65亿|2025-12-29
142,1.3482,0.28,6.45亿,0.065,130.00万,159941,外盘ETF,1.420,纳指ETF,0,False,0.004,223.36亿,-0.51|2025-12-29,T+0,301.13亿|2025-12-29
143,1.5841,0.51,5.17亿,-0.012,-9800.00万,159920,外盘ETF,1.572,恒生ETF,0,False,0.008,89.26亿,0.81|2025-12-30,T+0,140.25亿|2025-12-29
144,0.7817,-1.15,7.13亿,-0.009,-3600.00万,159892,外盘ETF,0.773,恒生医药ETF,0,False,-0.009,72.33亿,-1.49|2025-12-29,T+0,56.54亿|2025-12-29
145,0.8508,0.83,30.41亿,0.002,-8800.00万,159792,外盘ETF,0.853,港股通互联网ETF,0,False,0.007,936.34亿,-0.90|2025-12-29,T+0,796.64亿|2025-12-29
146,0.7309,0.97,15.35亿,-0.003,-5200.00万,159740,外盘ETF,0.728,恒生科技ETF,0,False,0.007,254.96亿,1.71|2025-12-30,T+0,183.22亿|2025-12-29
147,1.2999,1.17,2.75亿,-0.003,-1800.00万,159691,外盘ETF,1.297,港股红利ETF,0,False,0.015,65.41亿,0.83|2025-12-30,T+0,84.33亿|2025-12-29
148,1.9323,0.00,4.92亿,0.056,6000.00万,159659,外盘ETF,1.998,纳斯达克100ETF,0,False,0.000,40.29亿,-0.51|2025-12-29,T+0,77.85亿|2025-12-29
