CIRCULATION_MARKET_VALUE<140>,SERIAL,CHG,PEAK_PRICE<140>,TRADING_VOLUMES,IFSTSTOCK{2025-11-04},VOLUME,MARKET_SHORT_NAME,SECURITY_CODE,TRADEMARKET,BOTTOM_PRICE<140>,QRR,PE_DYNAMIC,PB,NEWEST_PRICE,SECURITY_SHORT_NAME,IF_DELISTING,PETTMDEDUCTED{2025-11-04},TURNOVER_RATE,MARKET_NUM,IN_OPTIONAL,PCHG,TOAL_MARKET_VALUE<140>
781.53亿,133,-0.41,2.43,4.76亿,否,1.97亿,SH,601868,上交所主板,2.40,0.60,23.88,0.92,2.41,中国能建,否,15.93|2025-11-04,0.61,1,False,-0.01,1004.76亿
1955.83亿,134,-1.44,135.10,9.08亿,否,679.67万,SZ,000568,深交所主板,132.19,0.68,13.65,3.94,133.10,泸州老窖,否,15.58|2025-11-04,0.46,0,False,-1.94,1959.17亿
3540.94亿,135,-0.48,29.25,34.83亿,否,1.20亿,SH,600030,上交所主板,28.96,0.55,13.96,1.54,29.08,中信证券,否,15.49|2025-11-04,0.98,1,False,-0.14,4309.82亿
801.05亿,136,-3.28,39.83,18.23亿,否,4676.43万,SH,600362,上交所主板,38.33,0.52,16.64,1.64,38.60,江西铜业,否,15.45|2025-11-04,2.25,1,False,-1.31,1336.61亿
526.98亿,137,1.54,13.88,1.44亿,否,1044.93万,SH,600377,上交所主板,13.57,1.20,13.65,1.73,13.86,宁沪高速,否,15.30|2025-11-04,0.27,1,False,0.21,698.23亿
711.45亿,138,0.48,10.56,1.78亿,否,1700.23万,SZ,001965,深交所主板,10.37,1.06,13.30,1.06,10.47,招商公路,否,15.24|2025-11-04,0.25,0,False,0.05,711.45亿
611.27亿,139,-0.05,19.98,2.30亿,否,1161.22万,SH,600803,上交所主板,19.69,0.71,13.47,2.59,19.87,新奥股份,否,15.21|2025-11-04,0.38,1,False,-0.01,615.39亿
571.56亿,140,-0.06,16.85,2.61亿,否,1560.87万,SH,600233,上交所主板,16.58,0.71,14.90,1.71,16.70,圆通速递,否,15.06|2025-11-04,0.46,1,False,-0.01,571.56亿
966.69亿,141,0.56,5.48,6.41亿,否,1.18亿,SH,600795,上交所主板,5.38,0.72,10.70,1.58,5.42,国电电力,否,15.02|2025-11-04,0.66,1,False,0.03,966.69亿
610.74亿,142,0.00,29.44,8.92亿,否,3098.96万,SH,601877,上交所主板,28.23,1.01,10.96,1.40,28.42,正泰电器,否,14.81|2025-11-04,1.44,1,False,0.00,610.74亿
1230.44亿,143,-0.18,5.48,3.90亿,否,7163.39万,SZ,000166,深交所主板,5.42,0.62,12.79,1.23,5.46,申万宏源,否,14.73|2025-11-04,0.32,0,False,-0.01,1367.18亿
676.68亿,144,0.00,8.27,7.35亿,否,8959.16万,SH,601901,上交所主板,8.14,0.72,13.36,1.34,8.22,方正证券,否,14.58|2025-11-04,1.09,1,False,0.00,676.68亿
673.42亿,145,-9.54,9.17,17.07亿,否,1.98亿,SH,601872,上交所主板,8.32,1.75,15.31,1.65,8.34,招商轮船,否,14.55|2025-11-04,2.46,1,False,-0.88,673.42亿
2283.17亿,146,-0.46,23.97,8.85亿,否,3739.94万,SH,601225,上交所主板,23.48,1.09,13.47,2.42,23.55,陕西煤业,否,14.48|2025-11-04,0.39,1,False,-0.11,2283.17亿
920.33亿,147,-1.07,23.32,4.99亿,否,2158.36万,SH,600585,上交所主板,22.91,0.98,14.51,0.64,23.01,海螺水泥,否,14.48|2025-11-04,0.54,1,False,-0.25,1219.37亿
514.92亿,148,0.90,15.99,7.50亿,否,4754.90万,SH,601058,上交所主板,15.43,1.52,13.45,2.44,15.66,赛轮轮胎,否,13.96|2025-11-04,1.45,1,False,0.14,514.92亿
550.12亿,149,-2.99,13.98,9.63亿,否,7102.83万,SZ,002532,深交所主板,13.11,0.98,13.91,2.13,13.32,天山铝业,否,13.62|2025-11-04,1.72,0,False,-0.41,619.63亿
751.52亿,150,-0.20,15.23,2.96亿,否,1965.70万,SZ,000708,深交所主板,14.81,0.95,13.02,1.81,14.89,中信特钢,否,13.60|2025-11-04,0.39,0,False,-0.03,751.52亿
5209.85亿,151,-0.31,75.79,22.82亿,否,3026.06万,SZ,000333,深交所主板,74.90,0.84,11.43,2.62,75.16,美的集团,否,13.59|2025-11-04,0.44,0,False,-0.23,5775.51亿
1260.35亿,152,-0.97,17.55,4.73亿,否,2718.83万,SH,601881,上交所主板,17.32,0.61,13.01,1.62,17.40,中国银河,否,13.56|2025-11-04,0.38,1,False,-0.17,1902.59亿
569.74亿,153,-3.02,26.50,16.46亿,否,6397.10万,SZ,000933,深交所主板,24.98,1.01,12.25,2.38,25.35,神火股份,否,13.32|2025-11-04,2.85,0,False,-0.79,570.12亿
1312.47亿,154,-0.85,22.47,10.07亿,否,4519.61万,SZ,000776,深交所主板,22.13,0.47,11.60,1.33,22.23,广发证券,否,12.87|2025-11-04,0.77,0,False,-0.19,1690.78亿
786.16亿,155,2.01,16.21,38.96亿,否,2.46亿,SZ,000338,深交所主板,15.52,2.01,11.61,1.46,15.77,潍柴动力,否,12.73|2025-11-04,4.93,0,False,0.31,1374.13亿
1565.84亿,156,-0.46,21.61,14.15亿,否,6588.72万,SH,601688,上交所主板,21.36,0.52,11.39,1.12,21.43,华泰证券,否,12.60|2025-11-04,0.90,1,False,-0.10,1934.46亿
1666.82亿,157,-0.26,27.08,12.02亿,否,4478.90万,SH,600690,上交所主板,26.50,0.89,10.79,2.12,26.65,海尔智家,否,12.49|2025-11-04,0.72,1,False,-0.07,2499.89亿
1285.49亿,158,-0.40,17.41,6.48亿,否,3739.33万,SH,600999,上交所主板,17.25,0.58,12.73,1.28,17.32,招商证券,否,12.46|2025-11-04,0.50,1,False,-0.07,1506.24亿
1347.14亿,159,-2.80,18.97,8.05亿,否,4337.00万,SH,600989,上交所主板,18.23,0.73,11.29,2.93,18.37,宝丰能源,否,12.42|2025-11-04,0.59,1,False,-0.53,1347.14亿
651.41亿,160,-0.41,9.85,3.67亿,否,3777.26万,SH,600039,上交所主板,9.65,0.90,11.94,1.70,9.70,四川路桥,否,12.29|2025-11-04,0.56,1,False,-0.04,843.47亿
1296.81亿,161,-3.15,10.39,37.84亿,否,3.77亿,SH,601600,上交所主板,9.76,0.81,11.66,2.30,9.85,中国铝业,否,12.08|2025-11-04,2.87,1,False,-0.32,1689.83亿
577.65亿,162,-0.69,26.35,4.38亿,否,1690.26万,SZ,002128,深交所主板,25.46,1.03,10.52,1.55,25.77,电投能源,否,11.93|2025-11-04,0.75,0,False,-0.18,577.65亿
1886.24亿,163,-3.30,51.11,20.96亿,否,4201.14万,SZ,002714,深交所主板,49.35,1.22,13.72,3.56,49.50,牧原股份,否,11.76|2025-11-04,1.10,0,False,-1.69,2704.07亿
1326.52亿,164,-1.08,13.92,4.65亿,否,3364.54万,SZ,002736,深交所主板,13.76,0.56,11.60,1.45,13.80,国信证券,否,11.35|2025-11-04,0.35,0,False,-0.15,1413.36亿
841.39亿,165,-0.99,28.56,9.29亿,否,3282.41万,SH,600938,上交所主板,28.01,0.76,9.84,1.70,28.14,中国海油,否,11.29|2025-11-04,1.10,1,False,-0.28,1.34万亿
1313.31亿,166,0.21,14.56,5.47亿,否,3805.87万,SH,601898,上交所主板,14.21,0.87,11.43,1.21,14.35,中煤能源,否,11.15|2025-11-04,0.42,1,False,0.03,1902.62亿
633.70亿,167,-0.25,20.34,3.20亿,否,1590.54万,SH,600741,上交所主板,19.88,0.91,10.14,0.98,20.10,华域汽车,否,10.70|2025-11-04,0.50,1,False,-0.05,633.70亿
1.55万亿,168,0.10,9.70,16.30亿,否,1.70亿,SH,601857,上交所主板,9.50,1.29,10.40,1.12,9.57,中国石油,否,10.64|2025-11-04,0.10,1,False,0.01,1.75万亿
703.96亿,169,0.57,5.28,3.39亿,否,6461.41万,SH,600023,上交所主板,5.20,0.72,8.48,0.94,5.25,浙能电力,否,10.24|2025-11-04,0.48,1,False,0.03,703.96亿
736.14亿,170,-0.82,24.72,5.80亿,否,2386.16万,SZ,002001,深交所主板,23.97,0.76,10.50,2.31,24.24,新 和 成,否,10.23|2025-11-04,0.79,0,False,-0.20,745.00亿
536.55亿,171,-1.91,4.81,16.89亿,否,3.61亿,SH,600219,上交所主板,4.58,0.66,10.67,1.03,4.62,南山铝业,否,10.22|2025-11-04,3.11,1,False,-0.09,536.55亿
733.31亿,172,-0.53,5.65,5.92亿,否,1.05亿,SH,601669,上交所主板,5.60,0.56,9.70,0.67,5.61,中国电建,否,9.95|2025-11-04,0.81,1,False,-0.03,966.39亿
2.60万亿,173,1.75,8.22,30.46亿,否,3.74亿,SH,601288,上交所主板,8.00,1.00,9.69,1.04,8.15,农业银行,否,9.88|2025-11-04,0.12,1,False,0.14,2.85万亿
1297.69亿,174,-0.18,5.65,2.17亿,否,3861.57万,SH,600018,上交所主板,5.58,0.98,8.66,0.93,5.59,上港集团,否,9.85|2025-11-04,0.17,1,False,-0.01,1301.43亿
534.14亿,175,-0.98,29.83,11.83亿,否,4050.72万,SH,600096,上交所主板,28.77,0.93,8.47,2.21,29.30,云天化,否,9.77|2025-11-04,2.22,1,False,-0.29,534.14亿
585.43亿,176,-2.03,17.76,7.11亿,否,4064.12万,SZ,002648,深交所主板,17.34,0.88,11.70,1.83,17.39,卫星化学,否,9.45|2025-11-04,1.21,0,False,-0.36,585.81亿
894.11亿,177,-0.49,8.25,4.96亿,否,6066.50万,SH,600011,上交所主板,8.09,0.53,6.45,1.91,8.13,华能国际,否,8.79|2025-11-04,0.55,1,False,-0.04,1276.26亿
3973.65亿,178,2.42,5.94,13.09亿,否,2.22亿,SH,601658,上交所主板,5.77,1.23,6.96,0.70,5.92,邮储银行,否,8.20|2025-11-04,0.33,1,False,0.14,7109.63亿
2.19万亿,179,2.91,8.14,35.56亿,否,4.41亿,SH,601398,上交所主板,7.89,1.30,8.05,0.76,8.13,工商银行,否,7.92|2025-11-04,0.16,1,False,0.23,2.90万亿
1027.08亿,180,-0.57,8.78,1.82亿,否,2085.18万,SH,601800,上交所主板,8.70,0.63,7.80,0.48,8.72,中国交建,否,7.89|2025-11-04,0.18,1,False,-0.05,1419.49亿
3870.14亿,181,1.84,11.63,15.53亿,否,1.35亿,SH,600000,上交所主板,11.36,0.94,7.48,0.53,11.62,浦发银行,否,7.87|2025-11-04,0.41,1,False,0.21,3870.14亿
1.21万亿,182,0.88,5.75,23.38亿,否,4.09亿,SH,601988,上交所主板,5.67,1.00,7.79,0.69,5.73,中国银行,否,7.73|2025-11-04,0.19,1,False,0.05,1.85万亿
2190.07亿,183,0.48,39.92,15.81亿,否,3981.98万,SZ,000651,深交所主板,39.41,0.77,7.77,1.54,39.71,格力电器,否,7.53|2025-11-04,0.72,0,False,0.19,2224.32亿
916.19亿,184,2.25,9.55,15.05亿,否,1.59亿,SH,601939,上交所主板,9.33,1.39,7.28,0.73,9.55,建设银行,否,7.42|2025-11-04,1.65,1,False,0.21,2.50万亿
8872.51亿,185,2.92,43.11,57.31亿,否,1.34亿,SH,600036,上交所主板,41.81,1.53,7.15,1.00,43.01,招商银行,否,7.29|2025-11-04,0.65,1,False,1.22,1.08万亿
6283.04亿,186,1.08,59.13,30.45亿,否,5181.26万,SH,601318,上交所主板,58.20,0.79,6.02,1.08,58.94,中国平安,否,7.24|2025-11-04,0.49,1,False,0.63,1.07万亿
9043.66亿,187,0.81,43.80,6.04亿,否,1391.63万,SH,601628,上交所主板,43.00,0.72,5.49,1.96,43.43,中国人寿,否,7.20|2025-11-04,0.07,1,False,0.35,1.23万亿
3006.66亿,188,0.00,8.61,4.80亿,否,5639.97万,SH,601319,上交所主板,8.42,0.78,6.00,1.19,8.47,中国人保,否,7.01|2025-11-04,0.16,1,False,0.00,3745.77亿
1926.75亿,189,1.65,7.39,16.81亿,否,2.28亿,SH,601328,上交所主板,7.26,0.99,7.00,0.58,7.39,交通银行,否,6.94|2025-11-04,0.88,1,False,0.12,6530.08亿
820.26亿,190,1.63,8.77,2.04亿,否,2342.96万,SH,601825,上交所主板,8.58,1.23,5.99,0.67,8.75,沪农商行,否,6.86|2025-11-04,0.25,1,False,0.14,843.89亿
631.93亿,191,0.14,7.22,2.95亿,否,4117.78万,SH,601077,上交所主板,7.11,0.65,5.70,0.62,7.15,渝农商行,否,6.85|2025-11-04,0.47,1,False,0.01,812.03亿
1150.69亿,192,0.00,5.64,5.11亿,否,9095.75万,SH,601390,上交所主板,5.59,0.71,5.96,0.44,5.62,中国中铁,否,6.78|2025-11-04,0.44,1,False,0.00,1390.44亿
2425.20亿,193,0.85,35.54,11.24亿,否,3179.82万,SH,601601,上交所主板,35.03,0.58,5.59,1.20,35.43,中国太保,否,6.72|2025-11-04,0.46,1,False,0.30,3408.49亿
1431.70亿,194,1.85,11.61,6.06亿,否,5252.46万,SH,601009,上交所主板,11.33,0.74,5.96,0.79,11.58,南京银行,否,6.72|2025-11-04,0.42,1,False,0.21,1431.70亿
1904.07亿,195,0.38,29.12,8.95亿,否,3095.61万,SZ,002142,深交所主板,28.60,0.78,6.37,0.87,28.85,宁波银行,否,6.57|2025-11-04,0.47,0,False,0.11,1905.14亿
3309.96亿,196,3.31,8.15,7.31亿,否,9073.36万,SH,601998,上交所主板,7.85,1.31,6.35,0.63,8.12,中信银行,否,6.51|2025-11-04,0.22,1,False,0.26,4518.39亿
1159.84亿,197,1.27,16.06,8.50亿,否,5331.59万,SH,600926,上交所主板,15.77,1.03,5.48,0.87,16.00,杭州银行,否,6.16|2025-11-04,0.74,1,False,0.20,1159.84亿
1895.27亿,198,-1.05,15.26,11.10亿,否,7334.24万,SH,601919,上交所主板,14.98,0.85,6.45,1.00,15.03,中远海控,否,6.14|2025-11-04,0.58,1,False,-0.16,2328.11亿
2038.83亿,199,1.74,11.12,16.96亿,否,1.53亿,SH,600919,上交所主板,10.93,1.03,5.00,0.80,11.11,江苏银行,否,6.00|2025-11-04,0.83,1,False,0.19,2038.83亿
661.41亿,200,1.32,3.07,6.19亿,否,2.03亿,SH,601916,上交所主板,3.02,1.30,5.42,0.48,3.07,浙商银行,否,5.93|2025-11-04,0.94,1,False,0.04,843.16亿
1419.48亿,201,3.20,10.05,13.64亿,否,1.37亿,SH,601229,上交所主板,9.64,2.19,5.89,0.59,9.99,上海银行,否,5.84|2025-11-04,0.97,1,False,0.31,1419.48亿
4473.83亿,202,2.82,21.36,35.53亿,否,1.68亿,SH,601166,上交所主板,20.57,1.94,5.32,0.57,21.14,兴业银行,否,5.81|2025-11-04,0.80,1,False,0.58,4473.83亿
1436.22亿,203,2.02,4.06,24.17亿,否,6.00亿,SH,600016,上交所主板,3.96,1.23,4.66,0.32,4.05,民生银行,否,5.79|2025-11-04,1.69,1,False,0.08,1773.19亿
2247.83亿,204,0.18,5.48,13.34亿,否,2.45亿,SH,601668,上交所主板,5.42,0.71,4.42,0.47,5.44,中国建筑,否,5.65|2025-11-04,0.59,1,False,0.01,2247.83亿
1392.03亿,205,0.30,68.07,11.30亿,否,1683.12万,SH,601336,上交所主板,66.41,0.70,4.75,2.07,66.75,新华保险,否,5.57|2025-11-04,0.81,1,False,0.20,2082.30亿
719.28亿,206,1.01,17.07,8.68亿,否,5106.43万,SH,601838,上交所主板,16.87,0.84,5.69,0.85,17.00,成都银行,否,5.41|2025-11-04,1.21,1,False,0.17,720.53亿
916.81亿,207,-0.25,8.00,2.93亿,否,3667.59万,SH,601186,上交所主板,7.94,0.75,5.48,0.40,7.97,中国铁建,否,5.30|2025-11-04,0.32,1,False,-0.02,1082.29亿
2249.11亿,208,1.40,11.64,17.37亿,否,1.50亿,SZ,000001,深交所主板,11.40,1.61,4.40,0.50,11.59,平安银行,否,5.19|2025-11-04,0.77,0,False,0.16,2249.15亿
1605.68亿,209,1.47,3.48,13.61亿,否,3.94亿,SH,601818,上交所主板,3.41,1.06,4.14,0.41,3.46,光大银行,否,5.01|2025-11-04,0.85,1,False,0.05,2044.36亿
1215.72亿,210,1.59,5.77,13.99亿,否,2.44亿,SH,601169,上交所主板,5.66,1.16,4.33,0.44,5.75,北京银行,否,4.69|2025-11-04,1.15,1,False,0.09,1215.72亿
1075.57亿,211,1.45,7.00,5.65亿,否,8116.29万,SH,600015,上交所主板,6.88,1.03,4.64,0.36,6.99,华夏银行,否,4.12|2025-11-04,0.53,1,False,0.10,1112.45亿
